dd_id,deployment
644369,ESAS_Spring_2012
644398,ESAS_Spring_2012
644422,ESAS_Spring_2012
644465,ESAS_Fall_2011
644474,ESAS_Fall_2011
644512,ESAS_Fall_2011
644545,ESAS_Fall_2011
644615,TN303
644717,NH1208
644718,OC473
644719,ANT-XXIV_1
644720,RHB0603
644721,TT045
644724,AKES-2
644766,Mangrove_Byers
644785,KN199-04
644786,KN204-01
644855,Griffen_lab
644872,Griffen_lab
644888,Griffen_lab
644904,Griffen_lab
644937,Griffen_lab
645060,Osenberg_et_al_Moorea
645069,Osenberg_et_al_Moorea
645122,Osenberg_et_al_Moorea
645157,Osenberg_et_al_Moorea
645203,Osenberg_et_al_Moorea
645230,Osenberg_et_al_Moorea
645265,Osenberg_et_al_Moorea
645280,MCR_Edmunds
645482,AE1218
645483,AE1228
645484,AE1322
645648,Osenberg_et_al_Moorea
645671,Osenberg_et_al_Moorea
645710,BML_Stachowicz
645722,Osenberg_et_al_Moorea
645782,Osenberg_et_al_Moorea
645835,Osenberg_et_al_Moorea
645869,Osenberg_et_al_Moorea
645916,Osenberg_et_al_Moorea
645944,Osenberg_et_al_Moorea
645969,Osenberg_et_al_Moorea
645998,Osenberg_et_al_Moorea
646117,KM1128
646154,TN303
646289,HRS1314
646368,HLY1502
646836,HLY1502
646847,TN303
647256,KM1128
647270,HLY1502
647573,HLY1502
647587,TN303
647602,HLY1502
647613,TN303
647626,KM1128
647684,HLY1502
647797,KM1128
647947,TN303
647992,Nghza-07
647997,Nghza-08
648001,Nghza-09
648005,Nghza-10
648014,Nghza-11
648038,TN303
648269,Griffen_lab
648277,Griffen_lab
648286,Griffen_lab
648296,Griffen_lab
648305,Griffen_lab
648314,Griffen_lab
648423,MCR_Edmunds
648449,MCR_Edmunds
648557,TN303
648757,TN303
649765,White_Oak_River
649812,Cape_Lookout_Bight_NC
649853,CB975
649854,CB979
649855,CB982
649856,CB986
649857,CB988
649858,CB1002
649859,CB1003
649860,CB1007
649861,CB1009
649862,CB1005
649876,lab_Webb_Hutchins_Fu
649911,lab_Webb_Hutchins_Fu
649917,FHL_Sutherland
649976,FHL_Sutherland
649989,FHL_Sutherland
650011,FHL_Sutherland
650103,TN303
650137,TN303
650180,Milos_vents_2012
650215,Milos_vents_2012
650229,Milos_vents_2012
650311,FHL_Sutherland
650344,TN303
650911,OC1504A
651148,KN199-04
651149,KN199-05
651150,KN204-01
651259,SJ07
651260,KN195-02
651279,FHL_Sutherland
651352,FHL_Sutherland
651610,HLY1502
651618,EN496
651619,EN509
651689,OC1504A
651726,KN199-04
651755,KN204-01
651758,ZHNG02RR
651792,EN532
651795,EN538
651825,EN532
651826,EN538
651899,EN532
651900,EN538
651909,AP_Rankin
652001,GEOVIDE
652034,EN532
652135,GEOVIDE
652168,OC1504A
652274,OC1504A
652275,MV1405
652306,MV1405
652497,CAR212_2
652498,CAR216_2
652501,CAR212_2
652502,CAR216_2
652503,CAR212_2
652504,CAR216_2
652505,CAR212_2
652506,CAR216_2
652507,CAR212_2
652508,CAR216_2
652576,CAR212_2
652577,CAR212_3
652578,CAR216_2
652579,CAR216_3
652583,SJ07
652584,KN195-02
652666,CAR212_3
652667,CAR216_3
652672,KN199-04
652673,KN204-01
652747,OC1504A
652756,2015_NOAA_Seamap_Fall_Groundfish_Survey
652915,Apprill_2013
652921,Apprill_2013
652951,lab_UCSC_Koch
652959,lab_UCSC_Koch
652979,SJ07
652980,KN195-02
652998,lab_UCSC_Koch
653045,Cayman_Reef_Surveys_10-11
653046,LSI_Reef_Surveys_09-12
653054,lab_UCSC_Koch
653068,lab_UCSC_Koch
653088,Cayman_Reef_Surveys_10-11
653089,LSI_Reef_Surveys_09-12
653113,lab_UCSC_Koch
653125,lab_UCSC_Koch
653135,Cayman_Reef_Surveys_10-11
653136,LSI_Reef_Surveys_09-12
653165,Cayman_Reef_Surveys_10-11
653166,LSI_Reef_Surveys_09-12
653284,LSI_Reef_Surveys_09-12
653315,LSI_Reef_Surveys_09-12
653336,NH1208
653401,HoneyBadger2015
653407,Hotmix2014
653439,Hotmix2014
653468,lab_Sanudo_2015
653670,Eleuthera_Reef_Surveys_2012
653695,Eleuthera_Reef_Surveys_2012
653702,AT15-56
653760,Eleuthera_Reef_Surveys_2012
653781,Eleuthera_Reef_Surveys_2012
653802,Menge_2014
653822,Eleuthera_Reef_Surveys_2012
653844,Menge_2014
653915,Layman_2014
653931,Menge_2014
653949,Menge_2014
653973,Menge_2014
654020,HoneyBadger2015
654030,HoneyBadger2015
654040,HoneyBadger2015
654050,HoneyBadger2015
654060,HoneyBadger2015
654063,HoneyBadger2015
654119,JRES-201
654147,WS15161
654162,WS1406
654163,WS15161
654180,JRES-318
654192,JRES-318
654202,JRES-201
654204,JRES-317
654303,AT15-06
654307,SQO-Delta
654357,AT11-20
654376,SQO-Delta
654432,JRES-317
655201,Eleuthera_Reef_Surveys_2012
655299,BH98-IRONMAN1
655309,LSI_Reef_Surveys_09-12
655310,LSI_Reef_Surveys_09-12
655350,Eleuthera_Reef_Surveys_2012
655386,Eleuthera_Reef_Surveys_2012
655426,Eleuthera_Reef_Surveys_2012
655461,Eleuthera_Reef_Surveys_2012
655633,Jumars_2014
655665,Jumars_2014
655700,BH11-01
655897,BH11-14
656352,BH12-20
656367,KH_intertidal_2008-2015
656808,MSP_intertidal_2009-2013
656815,MC_intertidal_2009-2015
656817,BH_intertidal_2008-2015
657332,BH12-10
657685,BH13-13
657743,KH_intertidal_2008-2015
657746,BH_intertidal_2008-2015
657750,CA_intertidal_2007-2013
657753,CB_intertidal_2008-2014
657754,CM_intertidal_2012-2014
657755,FC_intertidal_2009-2015
657756,MC_intertidal_2009-2015
657757,POH_intertidal_2009-2014
657758,RP_intertidal_2008-2014
657760,SH_intertidal_2009-2015
657761,YB_intertidal_2008-2015
657820,KH_intertidal_2008-2015
657821,BH_intertidal_2008-2015
657822,CA_intertidal_2007-2013
657823,CB_intertidal_2008-2014
657824,CM_intertidal_2012-2014
657825,FC_intertidal_2009-2015
657826,MC_intertidal_2009-2015
657827,POH_intertidal_2009-2014
657828,RP_intertidal_2008-2014
657829,SH_intertidal_2009-2015
657830,YB_intertidal_2008-2015
657864,KN199-04
657872,vanWoesik_2012
657962,KM1407
657963,KM1418
658102,KM1515
658180,TN235
658220,vanWoesik_2012
658224,KN199-04
658225,KN204-01
658257,Buchan_lab
658282,vanWoesik_2012
658305,vanWoesik_2012
658317,vanWoesik_2012
658329,vanWoesik_2012
658347,vanWoesik_2012
658397,BML_Gaylord
658403,NBP1302
658405,Tomales_Bay_Gaylord
658416,AT26-15
658417,AT21-02
658430,BML_Gaylord
658431,Tomales_Bay_Gaylord
658520,BML_Gaylord
658521,Tomales_Bay_Gaylord
658545,BML_Gaylord
658546,Tomales_Bay_Gaylord
658583,CanoeCove_2010
658592,CanoeCove_2010
658637,BML_Gaylord
658638,Tomales_Bay_Gaylord
658659,lab_North_EstuarineMetaDyn
658703,lab_North_TRANSPORT
658724,BML_Gaylord
658735,lab_UCIrvine_Martiny
658768,64PE356
658785,MuLTI-2_Mussel_Sampling
658789,MuLTI-2_Mussel_Sampling
658790,MuLTI-2_Mussel_Sampling
658826,64PE356
658903,BML_Gaylord
658927,BML_Gaylord
658954,AT26-14
659014,RB1007
659018,NA028
659025,FK004E
659046,AT26-14
659047,RB1007
659048,NA028
659071,RB1007
659099,RB1007
659116,RB1007
659134,AT32
659141,BML_Gaylord
659177,Gulf_of_Mexico
659178,Tisler_Reef
659386,Gulf_of_Mexico
659387,Tisler_Reef
659410,Gulf_of_Mexico
659411,Tisler_Reef
659433,Gulf_of_Mexico
659434,Tisler_Reef
659447,AT26-14
659502,AT26-14
659525,AT26-14_Alvin_Dives
659527,AT26-14_Alvin_Dives
659529,Bohnenstiehl_hydrophone_2014
659634,BML_Gaylord
659660,BML_Gaylord
659748,TN293
659795,RR1413
659869,ZEN_2011
659890,Mumford_Cove_Subsurface_Buoy 
659929,AT21-02
659930,AT26-15
659931,AT29-04
659973,AT29-04
659979,BML_Gaylord
660074,BML_Gaylord
660102,RAPID_Kiritimati_2014-2016
660104,RAPID_Kiritimati_2014-2016
660105,Cassidy_Airport_Weather_1996-2015
660106,RAPID_Kiritimati_2014-2016
660140,BML_Gaylord
660167,BML_Gaylord
660172,Balch_2013
660202,Balch_2013
660252,Balch_2013
660318,Tobin_2015_2016
660322,KM0704
660434,Tobin_2015_2016
660520,AT15-35
660523,AT15-55
660526,AT15-66
660541,SWERUS-C3
660794,AT15-51
660795,KM0923
660796,MSM20-5
660806,AT26-10
660877,AT15-38
660915,AT15-51_Alvin_Dives
660926,AT18-07
661052,ESAS_Fall_2011
661053,ESAS_Spring_2011
661070,AT26-09
661102,Carr_1999
661158,Carr_1999
661172,Carr_1999
661182,Carr_1999
661271,WS1406
661272,WS15161
661357,Lab_Olson_B
661395,Lab_Olson_B
661412,Lab_Olson_B
661428,Lab_Olson_B
661449,BML_Stachowicz
661471,Lab_Olson_B
661531,AT26-24
661564,AT18-08
661576,AT18-08_Jason_Dives
661607,Polz_lab
661669,AT18-08
661670,AT18-08_Jason_Dives
661689,Guaymas_2014
661760,Guaymas_2014
661785,Guaymas_2014
661818,Guaymas_2014
661850,lab_Weitz
661865,Moran_Sapelo_2012-14
661871,Moran_Sapelo_2012-14
661885,Moran_Sapelo_2012-14
661905,Moran_Sapelo_2012-14
661932,AT26-24
661947,Apprill_2013
661978,Apprill_2013
662023,Morel_PAL-LTER
662044,Morel_PAL-LTER
662071,AT26-24
662101,Apprill_2013
662120,Apprill_2013
662187,Waldbusser_HMSC
662196,Waldbusser_HMSC
662642,Edmunds_StThomas
662643,Edmunds_VINP
662650,Edmunds_StThomas
662651,Edmunds_VINP
662669,Edmunds_StThomas
662670,Edmunds_VINP
662734,AT15-68
662735,MBARI_Southern_California_2013
662788,SP1215
662789,NH1319
662796,Edmunds_StThomas
662797,Edmunds_VINP
662926,SP1215
662931,NH1319
662967,SP1215
662968,NH1319
662992,Moran_Monterey_2014
662993,Moran_Monterey_2014
662994,Moran_Monterey_2014
662995,Moran_Monterey_2014
662999,OC1406B
663037,SP1215
663038,NH1319
663077,SP1215
663078,NH1319
663105,SP1215
663106,NH1319
663204,AT26-09
663205,MV1405
663626,PM_2009_Grottoli
663693,MV1405
663724,MV1405
663739,Lipp_2014-16
663845,WS15271
663865,JRES-149
663866,JRES-173
663867,JRES-209
663921,OUTPACE
663942,JRES-149
663943,JRES-173
663944,JRES-209
663974,JRES-149
663975,JRES-173
663976,JRES-209
664021,Balch_2013
664101,AT26-09
664204,TN327
664233,Edmunds_VINP
664250,Edmunds_VINP
664263,Edmunds_VINP
664276,Edmunds_VINP
664286,TN327
664312,TN327
664346,AT26-24
664354,Lab_Olson_B
664433,AT26-24
664434,AT26-09
664465,AT26-24
664477,Lab_Olson_B
664700,TN303
664769,TN303
664849,TN303
664978,TN280
664996,Layman_2014
665008,Layman_2014
665163,TN303
665203,TJ1
665204,TJ2
665205,TJ3
665206,TJ4
665207,TJ5
665208,TJ6
665209,TJ7
665210,TJ9
665211,Tianjin_1
665212,Tianjin_2
665213,Tianjin_3
665214,Tokyo_0
665215,Tokyo_1
665216,Tokyo_2
665217,Tokyo_3
665218,Tokyo_4
665222,RAPID_2014-2015_Gates
665475,TJ8
665485,TJ8
665736,Toonen_model
665737,Toonen_model
665749,Toonen_model
665754,KM1416
665761,lab_UCSB_MSI_Passow
665766,lab_UCSB_MSI_Passow
665870,McMurdo_Place
666196,RB1403
666197,MGL1216
666198,TN300
666199,FK010
666265,TN300
666266,FK010
666267,MGL1216
666268,RB1403
666294,Bigelow_Stepanauskas_2012
666349,Baums_Carib
666355,Baums_Carib
666392,NBP1302
666403,TN303
666440,BEAMS_Palmyra
666444,Fogarty_Belize_2016
668093,TN303
668450,Spivak_2012
668480,Spivak_2012
668560,TN303
668627,Lab_Olson_B
668644,Lab_Olson_B
668667,Lab_Olson_B
668671,Guaymas_2014
668753,Lab_Olson_B
668800,Lab_Olson_B
668817,Lab_Olson_B
669123,OC471-02
669184,TN303
669192,AT29-04
669368,Plum_Island
669409,Lab_Olson_B
669430,Lab_Olson_B
669449,M84-1
669456,Lab_Olson_B
669478,Lab_Olson_B
669494,Lab_Olson_B
669514,Lab_Olson_B
669561,Lab_Olson_B
669578,Lab_Olson_B
669621,Lab_Olson_B
669635,Spivak_2012
669657,Spivak_2012
669678,Spivak_2012
669698,Spivak_2012
669746,Spivak_2012
669765,Spivak_2012
669782,Lab_Olson_B
669807,Lab_Olson_B
669831,Lab_Olson_B
669849,Lab_Olson_B
669870,Lab_Olson_B
669894,Lab_Olson_B
669916,Lab_Olson_B
669937,Lab_Olson_B
669959,Lab_Olson_B
670004,Lab_Olson_B
670074,Lab_Olson_B
670096,Lab_Olson_B
670120,Lab_Olson_B
670138,Lab_Olson_B
670170,Lab_Olson_B
670192,Lab_Olson_B
670211,Lab_Olson_B
670228,Lab_Olson_B
670271,Lab_Olson_B
670302,TN303
670389,Lab_Olson_B
670393,EN524
670420,EN524
670439,Bigelow_Martinez_2015-2016
670448,Bigelow_Martinez_2015-2016
670456,Bigelow_Martinez_2015-2016
670463,EN524
670476,OC326
670541,EN524
670568,EN524
670586,EN524
670602,EN524
670618,EN524
670636,EN524
670637,OC326
670667,EN524
670701,Plum_Island
670712,Bigelow_Martinez_2015-2016
670720,Bigelow_Martinez_2015-2016
670725,TN303
670826,Plum_Island
670843,Whitney_2012-16
670865,Whitney_2012-16
670887,Whitney_2012-16
670909,Whitney_2012-16
670918,Bigelow_Martinez_2015-2016
670981,Whitney_2012-16
671005,Whitney_2012-16
671051,Whitney_2012-16
671111,KN204-01
671157,TN303
671210,AT26-24
671236,AT26-24
671253,AT26-24
671271,AT26-24
671304,LMG0414
671458,NBP1210
671467,NBP1210
671489,Halanych_lab_2011-16
671490,Halanych_lab_2011-16
671500,NBP1210
671501,Halanych_lab_2011-16
671528,NBP1210
671529,Halanych_lab_2011-16
671559,Halanych_lab_2011-16
671616,Halanych_lab_2011-16
671635,NBP1210
671645,Halanych_lab_2011-16
671669,Halanych_lab_2011-16
671692,Halanych_lab_2011-16
671722,M85-3
671729,LMG0102
671737,Halanych_lab_2011-16
671757,Halanych_lab_2011-16
671777,Halanych_lab_2011-16
671811,Halanych_lab_2011-16
671829,Halanych_lab_2011-16
671843,TN303
671857,Halanych_lab_2011-16
671899,Halanych_lab_2011-16
671903,AT26-24_Alvin_Dives
671904,AT26-24_Alvin_Dives
671905,AT26-24_Alvin_Dives
671906,AT26-24_Alvin_Dives
671907,AT26-24_Alvin_Dives
671980,LMG1312
671981,NBP1210
671984,LMG1312
671985,NBP1210
671989,ALASKA_Paytan_water_2012-2014
672180,AE1218
672181,AE1228
672182,AE1319
672183,AE1322
672216,JC057
672297,Palau_weather_tower
672319,KM1314
672345,KM1314
672372,KM1314
672512,JC057
672604,LMG1110
672613,UM-08-09
672620,ANT-XXVII-2
674115,Fiji_2011
674122,Fiji_2011
674131,Fiji_2011
674140,Fiji_2011
674149,Fiji_2011
674159,Fiji_2011
674169,Fiji_2011
674178,Fiji_2011
674256,Krause_DISL_2013-2015
674257,Krause_DISL_2013-2015
674258,Krause_DISL_2013-2015
674266,Krause_DISL_2013-2015
674275,Krause_DISL_2013-2015
674284,Krause_DISL_2013-2015
674293,Krause_DISL_2013-2015
674302,Krause_DISL_2013-2015
674311,Krause_UCSB_2012
674327,Burkepile_FL_Keys
674374,Burkepile_FL_Keys
674396,Burkepile_FL_Keys
674404,Burkepile_FL_Keys
674413,Burkepile_FL_Keys
674422,Burkepile_FL_Keys
674445,Burkepile_FL_Keys
674455,Burkepile_FL_Keys
674757,RR1507
674788,AT26-10
674797,AT26-23_Alvin_Dives
674826,AT26-23
675007,McMurdo_IceBreakers_1957-2015
675047,LMG1110
675049,UM-08-09
675050,ANT-XXVII-2
675120,IATTC_03-05
675144,Lab_Olson_B
675206,Lab_Olson_B
675241,SWFSC1630
675249,Lab_Olson_B
675267,SWFSC1631
675277,EN524
675407,TN303
675424,EN524
675450,TN303
675567,LMG1401
675568,LMG1401
675569,LMG1401
675570,LMG1401
675571,LMG1401
675572,LMG1401
675573,LMG1401
675574,LMG1401
675587,Nicholson_lab
675637,TN303
676071,OC1304A
676072,OC1406B
676073,CRS-1464
676074,CRS-1467
676075,CRS-1471
676076,CRS-1472
676121,Lauer_2014
676234,TN303
676238,Palumbi_AmSamoa_2013-2015
676552,TN303
679309,TN303
679312,Krug_lab
679319,Fodrie_Ecoapps
679351,Fodrie_Ecoapps
679375,PE17-02
679393,LMG0414
679421,LMG0102
679435,LMG1312
679627,SWFSC1630
679628,SWFSC1631
679638,McMurdo_IceThickness_1986-2013
679691,McMurdo_CTDs_2012-2014
679898,TERRA_McMurdo_observations
679899,AQUA_McMurdo_observations
679905,Krug_lab
679926,Krug_lab
680867,SAV-14-08
680868,SAV-14-11
680869,SAV-14-18
680870,SAV-14-19
680871,SAV-14-23
680872,SAV-14-28
680946,UConn_Tobias_2013-14
680971,McMurdo_CTDs_2012-2014
680976,Malaspina_2011
681005,Layman_2014
681344,20150821_CapeHorn
681429,Malaspina_2011
682005,HOT_cruises
682020,BH05-05
682021,BH05-13
682022,BH05-18
682025,BH05-24
682026,BH06-01
682027,BH06-02
682028,BH06-05
682029,BH06-10
682030,BH06-14
682031,BH06-18
682032,BH04-25
682084,CB975
682085,CB979
682086,CB982
682087,CB986
682088,CB988
682089,CB1002
682090,CB1003
682091,CB1007
682092,CB1009
682093,CB1005
682107,EN531
682169,IRONMAN2
682170,IRONMAN3
682171,IRONMAN4
682172,IRONMAN5
682178,Krug_lab
682226,Krug_lab
682253,Krug_lab
682273,Krug_lab
682306,Lipp_2014-16
682334,Layman_2014
682480,Krug_lab
682553,RAPDGALPGS_Rocas_Gordon-15m
682559,RAPDGALPGS_Cousins-6m
682598,Layman_2014
682619,PE17-02
682628,KM1506
682680,Layman_2014
682747,Emlet_2014-16
682764,Groves_Creek_2013-2015
682791,Groves_Creek_2013-2015
682869,Pernet_2015
682897,Groves_Creek_2013-2015
682920,Groves_Creek_2013-2015
682945,Groves_Creek_2013-2015
682975,Lasker_St_John
683029,Chikyu-331
683041,NBP1302
683069,NBP1302
683141,EUROWINTER2-UK
683165,CoralClimateProj_Kiritimati
683184,CoralClimateProj_Oman_margin
683319,Pawlik_Caribbean
683412,Pawlik_Caribbean
683416,Palau_lakes
683424,Pawlik_Caribbean
683469,Pawlik_Caribbean
683679,RAPDGALPGS_barnacles_2015-2016
683727,MCR_Edmunds
683761,Colin_2015
683789,Coffroth_2010
683820,Coffroth_2010
683849,Coffroth_2010
683869,AVHRR_WNA_2004-2018
683930,Edmunds_TBRC_Okinawa
683931,Edmunds_TBRC_Okinawa
683934,MCR_Edmunds
684013,UpRISEE_SPOT_13-14
684155,Bernardi_2012
684159,JC079
684184,Bernardi_2012
684204,AMT24
684242,FK141215
684328,FK141215
684345,FK141215
684367,FK141215
684451,Carr_1999
684460,Carr_1999
684491,Carr_1999
684519,Carr_1999
684537,MCR_Edmunds
684550,MCR_Edmunds
684590,MCR_Edmunds
684603,MCR_Edmunds
684614,MCR_Edmunds
684617,Girguis_2013
684641,Girguis_2013
684656,Girguis_2013
684876,UpRISEE_SPOT_13-14
684894,Strom_2014
684951,Carr_1999
685078,UpRISEE_SPOT_13-14
685129,Sea_Breeze_Too-trip1
685132,Sea_Breeze_Too-trip2
685134,Sea_Breeze_Too-trip3
685136,Sea_Breeze_Too-trip4
685139,Elizabeth_and_Katherine-trip1
685141,Elizabeth_and_Katherine-trip2
685143,Elizabeth_and_Katherine-trip3
685145,Elizabeth_and_Katherine-trip4
685151,UpRISEE_SPOT_13-14
685217,DEEPC_ROV_dives
685284,MBARI_DEEPC_Cruises
685293,DEEPC_ROV_dives
685294,MBARI_DEEPC_Cruises
685305,UpRISEE_SPOT_13-14
685356,UpRISEE_SPOT_13-14
685428,UpRISEE_SPOT_13-14
685481,Strytan_SCUBA_2012
685493,Strytan_SCUBA_2012
685505,Strytan_SCUBA_2012
685517,Strytan_SCUBA_2012
685564,Sea_Breeze_Too-trip1
685565,Sea_Breeze_Too-trip2
685566,Sea_Breeze_Too-trip3
685567,Sea_Breeze_Too-trip4
685568,Elizabeth_and_Katherine-trip1
685569,Elizabeth_and_Katherine-trip2
685570,Elizabeth_and_Katherine-trip3
685571,Elizabeth_and_Katherine-trip4
685714,NH1417
685768,NH1417
685797,McMurray_UNCW
685824,UpRISEE_SPOT_13-14
685924,BH15-11
685947,KN223
686394,KN223
686545,Sea_Breeze_Too-trip1
686546,Sea_Breeze_Too-trip2
686547,Sea_Breeze_Too-trip3
686548,Sea_Breeze_Too-trip4
686549,Elizabeth_and_Katherine-trip1
686550,Elizabeth_and_Katherine-trip2
686551,Elizabeth_and_Katherine-trip3
686552,Elizabeth_and_Katherine-trip4
686561,Pluteus2014
686706,Sea_Breeze_Too-trip1
686707,Sea_Breeze_Too-trip2
686708,Sea_Breeze_Too-trip3
686709,Sea_Breeze_Too-trip4
686710,Elizabeth_and_Katherine-trip1
686711,Elizabeth_and_Katherine-trip2
686712,Elizabeth_and_Katherine-trip3
686713,Elizabeth_and_Katherine-trip4
686986,TN303
687820,Palumbi_silversides
687839,PredatorSuccess_2016
687840,PredatorSuccess_2016
687841,CopepodEscape_2017
687842,CopepodEscape_2017
687860,AT11-07
687861,AT11-07_Alvin_Dives
687862,AT11-20
687863,AT15-06
687867,AT11-10
687946,Cohen_2013-15
687947,Cohen_2013-15
687958,lab_Cohen_deCarlo
688038,lab_Cohen_deCarlo
688061,Fodrie_EstuarineMetaDyn
688073,Fodrie_EstuarineMetaDyn
688086,Fodrie_EstuarineMetaDyn
688094,Fodrie_EstuarineMetaDyn
688102,Fodrie_EstuarineMetaDyn
688104,lab_Cohen_deCarlo
688117,AT21-02
688118,AT26-15
688119,AT29-04
688120,EN531
688130,lab_Cohen_deCarlo
692265,Dyhrman_2013
692266,Dyhrman_2013
692276,Emlet_2014-16
692360,SAV-15-19
692361,SAV-15-10
692362,SAV-15-31
692460,Valentine_IFRC_site
692760,SAV-15-19
692762,SAV-15-31
692815,NBP1103
699176,SAV-15-19
699177,SAV-15-31
699181,SAV-15-10
699238,JC079
699281,RB-13-04
699299,TN303
699448,JC079
699464,JC079
699639,Yund_GoME
699711,Yund_GoME
699744,Palau_lakes
699750,Yund_GoME
699760,Yund_GoME
699788,Chan_model
699884,Robles_Mussel_Bed_Disturbance
699938,JC079
699997,Coral_Bleaching_FRRP
700032,KN210-04
700045,KN210-04
700085,Coral_Bleaching_FRRP
700109,Coral_Bleaching_FRRP
700129,Cayman_Reef_Surveys_10-11
700130,LSI_Reef_Surveys_09-12
700141,Coral_Bleaching_FRRP
700157,Coral_Bleaching_FRRP
700184,LSI_Reef_Surveys_09-12
700233,LSI_Reef_Surveys_09-12
700270,LSI_Reef_Surveys_09-12
700295,LSI_Reef_Surveys_09-12
700723,FK140613
700777,SKQ201615S
700779,KOK1605
700828,HLY1502
700953,Cheerystone_Inlet
700969,FK140613
701009,CW2004_02
701010,CW2004_06
701011,CW2004_09
701014,CW2005_02
701293,CW2005_04
701294,PICO_1-301
701297,CW2005_07
701416,PS1312
701433,PS1312
701482,CW2005_08
701484,CW2005_09
701570,PWZ04C
701574,PS1312
701578,PS1312
701582,PS1312
701801,ArcticNitro_Barrow
701896,NBP1207
704342,Cheerystone_Inlet
704355,Cheerystone_Inlet
704368,Cheerystone_Inlet
704703,PICO_1-301
704757,Mangel_2014
704781,OFP_Time-Series
704797,Belize_2010
704872,Grosholz
704873,Grosholz
704874,Grosholz
704875,Grosholz
704876,Grosholz
705439,Belize_2010
705489,LMG1504
705490,LMG1509
705491,LMG1410
705563,LMG1504
705564,LMG1509
705565,LMG1410
705571,NH1410
705641,OC1607A
705854,Palau_reefs_2011-13
705875,Fiji_2011
705884,Palau_reefs_2011-13
705910,Fiji_2011
706047,Fiji_2011
706059,Fiji_2011
706071,Fiji_2011
706081,Palau_reefs_2011-13
706184,Palau_reefs_2011-13
707018,GC2002-4
707060,HMS_CTD_2013
707087,Pineda_small_boat
707116,USGS_WQ_SanFrancisco_2011-2012
707117,RMP_2006_Sediment
707118,RMP_2004_Sediment
707124,Palau_reefs_2011-13
707521,HRS1316
707522,HRS1317
707534,HRS1316
707535,HRS1317
707551,TN293
707727,Bohnenstiehl_hydrophone_2015
708298,BH15-11
708378,RAPID_Hawaii_2014_2015
708380,RAPID_Hawaii_2014_2015
708381,RAPID_Hawaii_2014_2015
708382,RAPID_Hawaii_2014_2015
708383,RAPID_Hawaii_2014_2015
708389,FK160115
708465,FK160115
708502,FK160115
708550,FK160115
708823,KM1128
709106,AE1409
709122,lab_Webb_Hutchins_Fu
709192,Pineda_small_boat
709230,Ongael_2013-09
709234,WB1105
709280,TN303
709366,SensoryNCE_2014
709387,SensoryNCE_2014
709410,SensoryNCE_2014
709421,Palau_reefs_2011-13
709460,Palau_reefs_2011-13
709483,AE1409
709628,AE1409
709678,BH15-11
709700,AE1409
709715,Mangel_2014
709745,Mangel_2014
709770,Mangel_2014
709795,Mangel_2014
709823,Mangel_2014
709853,TN303
709888,Coral_Bleaching_FRRP
709917,Coral_Bleaching_FRRP
709972,Lauer_2014
710111,Ross_Sea_2001-2006_Smith
710117,Ross_Sea_2001-2006_Smith
710273,EN589
710312,Eggleston_oyster_reef_2014
710319,Eggleston_oyster_reef_2014
710959,DeepSeaCoralNitrogen_corals
711110,NBP0805
711839,KM1506
711840,KM1515
711852,Tobin_2015_2016
712086,ZEN2_2014
712300,Goetze_2012-2013
712350,Goetze_2012-2013
712363,TN228
712461,Lipp_2014-16
712501,GRIFFON_2016046-001-008
712519,NEAHBAY_Winter2016
712522,GRIFFON_2016046-001-008
712523,NEAHBAY_Winter2016
712589,Lipp_2014-16
712632,Goetze_2012-2013
712656,Chikyu-337
712766,Chikyu-337
712827,PISCO_1997
712850,Carr_1999
712907,PISCO_1997
713004,Aleutian_kelp_forest_surveys_2008-2010
713152,TN219
713153,PS0914
713154,PS1011
713245,White_2012
713246,White_2012
713247,White_2012
713293,TN303
713294,White_2012
713295,White_2012
713309,White_2012
713639,WS15161
713852,HOT_cruises
713892,McCarthy_2009
713966,HOT_cruises
713983,HOT_cruises
714273,Fodrie_HabitatFragmentation
714463,MPB_MiniDOT
714464,MP_MiniDOT
714465,PPB_MiniDOT
714466,Sportfish_MiniDOT
714587,AT37-13
714834,PPB_SBE37
714835,MPB_SBE37
714840,MP_SBE37
715134,BML_Stachowicz
715141,lab_UCSB_MSI_Passow
715404,M77
715413,BML_Stachowicz
715430,BML_Stachowicz
715468,Chinatown_SBE37
715473,Chinatown_MiniDOT
715709,AT37-13
715757,AT37-13
715788,AT37-13_Alvin_Dives
715789,AT37-13_Alvin_Dives
715861,M77
715898,AT37-13
715899,AT37-13_Alvin_Dives
715908,M77
715941,M77
716189,Paytan_2014
716322,Muller_Looe_Key_Reef_Acropora
716323,Muller_Looe_Key_Reef_Acropora
716324,Muller_Looe_Key_Reef_Acropora
716331,Muller_Looe_Key_Reef_Acropora
716350,Paytan_2014
716375,Paytan_2014
716398,Paytan_2014
716421,Silliman_Gracilaria_experiments
716451,Thurber_Hutt_Point_2012
716461,Thurber_Hutt_Point_2012
716468,Thurber_Hutt_Point_2012
716472,KM1128
716479,Malaspina_2011
716487,KOK1108
716569,AT34
716667,PE17-22
716688,KM1128
716699,PE17-22
716700,PE17-22
716701,PE17-22
716721,CB1038
716770,CAR212_2
716771,CAR216_2
716794,CAR212_2
716795,CAR216_2
716824,AE1409
716832,KM1513
716909,CH0409
716910,CH0510
716960,CH0409
716961,CH0510
716984,CH0409
716985,CH0510
717006,CH0409
717007,CH0510
